2017.906449,50.24
2017.933616,50.22
2017.960782,49.85
2017.987948,49.32
2018.015114,48.89
2018.04228,48.72
2018.069446,48.72
2018.096613,48.7
2018.123779,48.58
2018.150945,48.35
2018.178111,48.06
2018.205277,47.69
2018.232443,47.29
2018.259609,47.03
2018.286776,47.06
2018.313942,47.4
2018.341108,47.89
2018.368274,48.35
2018.39544,48.63
2018.422606,48.79
2018.449772,48.81
2018.476939,48.65
2018.504105,48.27
2018.531271,47.67
